origin_id,destination_id,fare_id
NAM,TAR,F_60
NAM,MET,F_55
NAM,SEC_E,F_55
NAM,PRG,F_50
NAM,PAR,F_50
NAM,ROP,F_50
NAM,PRN,F_40
NAM,BEG,F_40
NAM,AME_B,F_30
NAM,MUN,F_40
NAM,YUG,F_40
NAM,JR5,F_40
NAM,JCP,F_50
NAM,PED,F_50
NAM,MAD,F_55
NAM,DGC,F_55
NAM,HTC,F_55
NAM,RDG,F_60
NAM,MYP,F_60
NAM,JNT,F_60
NAM,KPH,F_55
NAM,KUK,F_55
NAM,BLR,F_50
NAM,MSP,F_50
NAM,BTN,F_50
NAM,ERA,F_40
NAM,ESI,F_40
NAM,SRN,F_40
NAM,AME_R,F_30
NAM,PUN,F_30
NAM,IRM,F_18
NAM,KHA,F_18
NAM,LKP,F_12
NAM,ASM,F_12
NAM,NAM,F_12
NAM,GAB,F_12
NAM,OMC,F_12
NAM,MGB_R,F_18
NAM,MKL,F_18
NAM,NEM,F_30
NAM,MSB,F_30
NAM,DSN,F_40
NAM,CHP,F_40
NAM,VOM,F_50
NAM,LBN,F_50
NAM,JBS,F_50
NAM,SCR,F_55
NAM,GNH,F_55
NAM,MSH,F_60
NAM,RTC,F_60
NAM,CDP,F_60
NAM,NAR,F_30
NAM,SUB,F_50
NAM,MGB_G,F_50
GAB,NAG,F_66
GAB,UPL,F_66
GAB,STD,F_66
GAB,NGR,F_60
GAB,HSG,F_60
GAB,TAR,F_55
GAB,MET,F_55
GAB,SEC_E,F_50
GAB,PRG,F_50
GAB,PAR,F_50
GAB,ROP,F_50
GAB,PRN,F_50
GAB,BEG,F_40
GAB,AME_B,F_40
GAB,MUN,F_40
GAB,YUG,F_40
GAB,JR5,F_50
GAB,JCP,F_50
GAB,PED,F_50
GAB,MAD,F_55
GAB,DGC,F_55
GAB,HTC,F_60
GAB,RDG,F_60
GAB,MYP,F_66
GAB,JNT,F_60
GAB,KPH,F_55
GAB,KUK,F_55
GAB,BLR,F_50
GAB,MSP,F_50
GAB,BTN,F_50
GAB,ERA,F_50
GAB,ESI,F_40
GAB,SRN,F_40
GAB,AME_R,F_40
GAB,PUN,F_30
GAB,IRM,F_30
GAB,KHA,F_18
GAB,LKP,F_18
GAB,ASM,F_12
GAB,NAM,F_12
GAB,GAB,F_12
GAB,OMC,F_12
GAB,MGB_R,F_12
GAB,MKL,F_18
GAB,NEM,F_18
GAB,MSB,F_30
GAB,DSN,F_40
GAB,CHP,F_40
GAB,VOM,F_40
GAB,LBN,F_50
GAB,JBS,F_50
GAB,SCR,F_55
GAB,GNH,F_60
GAB,MSH,F_60
GAB,RTC,F_60
GAB,CDP,F_60
GAB,NAR,F_18
GAB,SUB,F_30
GAB,MGB_G,F_30
OMC,NAG,F_66
OMC,UPL,F_66
OMC,STD,F_60
OMC,NGR,F_60
OMC,HSG,F_60
OMC,TAR,F_55
OMC,MET,F_55
OMC,SEC_E,F_50
OMC,PRG,F_50
OMC,PAR,F_50
OMC,ROP,F_50
OMC,PRN,F_50
OMC,BEG,F_50
OMC,AME_B,F_40
OMC,MUN,F_40
OMC,YUG,F_50
OMC,JR5,F_50
OMC,JCP,F_50
OMC,PED,F_55
OMC,MAD,F_55
OMC,DGC,F_60
OMC,HTC,F_60
OMC,RDG,F_60
OMC,MYP,F_66
OMC,JNT,F_60
OMC,KPH,F_60
OMC,KUK,F_55
OMC,BLR,F_55
OMC,MSP,F_55
OMC,BTN,F_50
OMC,ERA,F_50
OMC,ESI,F_50
OMC,SRN,F_40
OMC,AME_R,F_40
OMC,PUN,F_40
OMC,IRM,F_30
OMC,KHA,F_30
OMC,LKP,F_18
OMC,ASM,F_18
OMC,NAM,F_12
OMC,GAB,F_12
OMC,OMC,F_12
OMC,MGB_R,F_12
OMC,MKL,F_12
OMC,NEM,F_18
OMC,MSB,F_18
OMC,DSN,F_30
OMC,CHP,F_40
OMC,VOM,F_40
OMC,LBN,F_40
OMC,JBS,F_50
OMC,SCR,F_60
OMC,GNH,F_60
OMC,MSH,F_60
OMC,RTC,F_66
OMC,CDP,F_18
OMC,NAR,F_18
OMC,SUB,F_30
OMC,MGB_G,F_30
MGB_R,NAG,F_66
MGB_R,UPL,F_60
MGB_R,STD,F_60
MGB_R,NGR,F_60
MGB_R,HSG,F_55
MGB_R,TAR,F_55
MGB_R,MET,F_50
MGB_R,SEC_E,F_50
MGB_R,PRG,F_40
MGB_R,PAR,F_50
MGB_R,ROP,F_50
MGB_R,PRN,F_50
MGB_R,BEG,F_55
MGB_R,AME_B,F_40
MGB_R,MUN,F_50
MGB_R,YUG,F_50
MGB_R,JR5,F_50
MGB_R,JCP,F_55
MGB_R,PED,F_55
MGB_R,MAD,F_55
MGB_R,DGC,F_60
MGB_R,HTC,F_60
MGB_R,RDG,F_66
MGB_R,MYP,F_66
MGB_R,JNT,F_60
MGB_R,KPH,F_60
MGB_R,KUK,F_60
MGB_R,BLR,F_55
MGB_R,MSP,F_55
MGB_R,BTN,F_50
MGB_R,ERA,F_50
MGB_R,ESI,F_50
MGB_R,SRN,F_50
MGB_R,AME_R,F_40
MGB_R,PUN,F_40
MGB_R,IRM,F_40
MGB_R,KHA,F_30
MGB_R,LKP,F_30
MGB_R,ASM,F_18
MGB_R,NAM,F_18
MGB_R,GAB,F_12
MGB_R,OMC,F_12
MGB_R,MGB_R,F_12
MGB_R,MKL,F_12
MGB_R,NEM,F_18
MGB_R,MSB,F_18
MGB_R,DSN,F_30
MGB_R,CHP,F_30
MGB_R,VOM,F_40
MGB_R,LBN,F_40
MGB_R,JBS,F_40
MGB_R,SCR,F_40
MGB_R,GNH,F_30
MGB_R,MSH,F_30
MGB_R,RTC,F_18
MGB_R,CDP,F_18
MGB_R,NAR,F_18
MGB_R,SUB,F_12
MGB_R,MGB_G,F_12
MKL,NAG,F_66
MKL,UPL,F_66
MKL,STD,F_60
MKL,NGR,F_60
MKL,HSG,F_60
MKL,TAR,F_55
MKL,MET,F_55
MKL,SEC_E,F_50
MKL,PRG,F_50
MKL,PAR,F_50
MKL,ROP,F_50
MKL,PRN,F_55
MKL,BEG,F_50
MKL,AME_B,F_50
MKL,MUN,F_50
MKL,YUG,F_50
MKL,JR5,F_55
MKL,JCP,F_55
MKL,PED,F_55
MKL,MAD,F_60
MKL,DGC,F_60
MKL,HTC,F_60
MKL,RDG,F_66
MKL,MYP,F_66
MKL,JNT,F_66
MKL,KPH,F_60
MKL,KUK,F_60
MKL,BLR,F_55
MKL,MSP,F_55
MKL,BTN,F_55
MKL,ERA,F_50
MKL,ESI,F_50
MKL,SRN,F_50
MKL,AME_R,F_50
MKL,PUN,F_40
MKL,IRM,F_40
MKL,KHA,F_40
MKL,LKP,F_30
MKL,ASM,F_18
MKL,NAM,F_18
MKL,GAB,F_18
MKL,OMC,F_12
MKL,MGB_R,F_12
MKL,MKL,F_12
MKL,NEM,F_12
MKL,MSB,F_18
MKL,DSN,F_18
MKL,CHP,F_30
MKL,VOM,F_30
MKL,LBN,F_40
MKL,JBS,F_50
MKL,SCR,F_40
MKL,GNH,F_40
MKL,MSH,F_30
MKL,RTC,F_30
MKL,CDP,F_18
MKL,NAR,F_18
MKL,SUB,F_12
MKL,MGB_G,F_12
NEM,NAG,F_66
NEM,UPL,F_66
NEM,STD,F_66
NEM,NGR,F_60
NEM,HSG,F_60
NEM,TAR,F_60
NEM,MET,F_55
NEM,SEC_E,F_55
NEM,PRG,F_50
NEM,PAR,F_50
NEM,ROP,F_55
NEM,PRN,F_55
NEM,BEG,F_50
NEM,AME_B,F_50
NEM,MUN,F_50
NEM,YUG,F_55
NEM,JR5,F_55
NEM,JCP,F_55
NEM,PED,F_60
NEM,MAD,F_60
NEM,DGC,F_66
NEM,HTC,F_66
NEM,RDG,F_66
NEM,MYP,F_70
NEM,JNT,F_66
NEM,KPH,F_66
NEM,KUK,F_60
NEM,BLR,F_60
NEM,MSP,F_55
NEM,BTN,F_55
NEM,ERA,F_55
NEM,ESI,F_50
NEM,SRN,F_50
NEM,AME_R,F_50
NEM,PUN,F_50
NEM,IRM,F_40
NEM,KHA,F_40
NEM,LKP,F_40
NEM,ASM,F_30
NEM,NAM,F_30
NEM,GAB,F_18
NEM,OMC,F_18
NEM,MGB_R,F_18
NEM,MKL,F_12
NEM,NEM,F_12
NEM,MSB,F_12
NEM,DSN,F_18
NEM,CHP,F_18
NEM,VOM,F_30
NEM,LBN,F_40
NEM,JBS,F_50
NEM,SCR,F_50
NEM,GNH,F_40
NEM,MSH,F_40
NEM,RTC,F_30
NEM,CDP,F_30
NEM,NAR,F_30
NEM,SUB,F_18
NEM,MGB_G,F_18
MSB,NAG,F_70
MSB,UPL,F_66
MSB,STD,F_66
MSB,NGR,F_66
MSB,HSG,F_60
MSB,TAR,F_60
MSB,MET,F_55
MSB,SEC_E,F_55
MSB,PRG,F_50
MSB,PAR,F_55
MSB,ROP,F_55
MSB,PRN,F_55
MSB,BEG,F_55
MSB,AME_B,F_50
MSB,MUN,F_55
MSB,YUG,F_55
MSB,JR5,F_55
MSB,JCP,F_60
MSB,PED,F_60
MSB,MAD,F_60
MSB,DGC,F_66
MSB,HTC,F_66
MSB,RDG,F_70
MSB,MYP,F_70
MSB,JNT,F_66
MSB,KPH,F_66
MSB,KUK,F_66
MSB,BLR,F_60
MSB,MSP,F_60
MSB,BTN,F_55
MSB,ERA,F_55
MSB,ESI,F_55
MSB,SRN,F_55
MSB,AME_R,F_50
MSB,PUN,F_50
MSB,IRM,F_50
MSB,KHA,F_40
MSB,LKP,F_40
MSB,ASM,F_40
MSB,NAM,F_30
MSB,GAB,F_30
MSB,OMC,F_18
MSB,MGB_R,F_18
MSB,MKL,F_18
MSB,NEM,F_12
MSB,MSB,F_12
MSB,DSN,F_12
MSB,CHP,F_18
MSB,VOM,F_18
MSB,LBN,F_30
MSB,JBS,F_50
MSB,SCR,F_50
MSB,GNH,F_40
MSB,MSH,F_40
MSB,RTC,F_40
MSB,CDP,F_30
MSB,NAR,F_30
MSB,SUB,F_18
MSB,MGB_G,F_18
DSN,NAG,F_70
DSN,UPL,F_70
DSN,STD,F_70
DSN,NGR,F_66
DSN,HSG,F_66
DSN,TAR,F_60
DSN,MET,F_60
DSN,SEC_E,F_55
DSN,PRG,F_55
DSN,PAR,F_55
DSN,ROP,F_60
DSN,PRN,F_60
DSN,BEG,F_55
DSN,AME_B,F_55
DSN,MUN,F_55
DSN,YUG,F_60
DSN,JR5,F_60
DSN,JCP,F_60
DSN,PED,F_60
DSN,MAD,F_66
DSN,DGC,F_66
DSN,HTC,F_70
DSN,RDG,F_70
DSN,MYP,F_75
DSN,JNT,F_70
DSN,KPH,F_70
DSN,KUK,F_66
DSN,BLR,F_66
DSN,MSP,F_60
DSN,BTN,F_60
DSN,ERA,F_60
DSN,ESI,F_55
DSN,SRN,F_55
DSN,AME_R,F_55
DSN,PUN,F_50
DSN,IRM,F_50
DSN,KHA,F_50
DSN,LKP,F_40
DSN,ASM,F_40
DSN,NAM,F_40
DSN,GAB,F_40
DSN,OMC,F_30
DSN,MGB_R,F_30
DSN,MKL,F_18
DSN,NEM,F_18
DSN,MSB,F_12
DSN,DSN,F_12
DSN,CHP,F_12
DSN,VOM,F_18
DSN,LBN,F_18
DSN,JBS,F_55
DSN,SCR,F_50
DSN,GNH,F_50
DSN,MSH,F_50
DSN,RTC,F_40
DSN,CDP,F_40
DSN,NAR,F_40
DSN,SUB,F_30
DSN,MGB_G,F_30
CHP,NAG,F_75
CHP,UPL,F_70
CHP,STD,F_70
CHP,NGR,F_70
CHP,HSG,F_66
CHP,TAR,F_66
CHP,MET,F_60
CHP,SEC_E,F_60
CHP,PRG,F_55
CHP,PAR,F_60
CHP,ROP,F_60
CHP,PRN,F_60
CHP,BEG,F_60
CHP,AME_B,F_55
CHP,MUN,F_55
CHP,YUG,F_60
CHP,JR5,F_60
CHP,JCP,F_66
CHP,PED,F_66
CHP,MAD,F_66
CHP,DGC,F_70
CHP,HTC,F_70
CHP,RDG,F_70
CHP,MYP,F_75
CHP,JNT,F_70
CHP,KPH,F_70
CHP,KUK,F_66
CHP,BLR,F_66
CHP,MSP,F_66
CHP,BTN,F_60
CHP,ERA,F_60
CHP,ESI,F_60
CHP,SRN,F_55
CHP,AME_R,F_55
CHP,PUN,F_55
CHP,IRM,F_50
CHP,KHA,F_50
CHP,LKP,F_50
CHP,ASM,F_40
CHP,NAM,F_40
CHP,GAB,F_40
CHP,OMC,F_40
CHP,MGB_R,F_30
CHP,MKL,F_30
CHP,NEM,F_18
CHP,MSB,F_18
CHP,DSN,F_12
CHP,CHP,F_12
CHP,VOM,F_12
CHP,LBN,F_18
CHP,JBS,F_55
CHP,SCR,F_55
CHP,GNH,F_55
CHP,MSH,F_50
CHP,RTC,F_50
CHP,CDP,F_40
CHP,NAR,F_40
CHP,SUB,F_40
CHP,MGB_G,F_30
VOM,NAG,F_75
VOM,UPL,F_75
VOM,STD,F_70
VOM,NGR,F_70
VOM,HSG,F_70
VOM,TAR,F_66
VOM,MET,F_66
VOM,SEC_E,F_60
VOM,PRG,F_60
VOM,PAR,F_60
VOM,ROP,F_60
VOM,PRN,F_66
VOM,BEG,F_60
VOM,AME_B,F_60
VOM,MUN,F_60
VOM,YUG,F_60
VOM,JR5,F_66
VOM,JCP,F_66
VOM,PED,F_66
VOM,MAD,F_70
VOM,DGC,F_70
VOM,HTC,F_70
VOM,RDG,F_75
VOM,MYP,F_75
VOM,JNT,F_75
VOM,KPH,F_70
VOM,KUK,F_70
VOM,BLR,F_66
VOM,MSP,F_66
VOM,BTN,F_66
VOM,ERA,F_60
VOM,ESI,F_60
VOM,SRN,F_60
VOM,AME_R,F_60
VOM,PUN,F_55
VOM,IRM,F_55
VOM,KHA,F_50
VOM,LKP,F_50
VOM,ASM,F_50
VOM,NAM,F_50
VOM,GAB,F_40
VOM,OMC,F_40
VOM,MGB_R,F_40
VOM,MKL,F_30
VOM,NEM,F_30
VOM,MSB,F_18
VOM,DSN,F_18
VOM,CHP,F_12
VOM,VOM,F_12
VOM,LBN,F_12
VOM,JBS,F_60
VOM,SCR,F_55
VOM,GNH,F_55
VOM,MSH,F_50
VOM,RTC,F_50
VOM,CDP,F_50
VOM,NAR,F_40
VOM,SUB,F_40
VOM,MGB_G,F_40
LBN,NAG,F_75
LBN,UPL,F_75
LBN,STD,F_75
LBN,NGR,F_70
LBN,HSG,F_70
LBN,TAR,F_70
LBN,MET,F_66
LBN,SEC_E,F_66
LBN,PRG,F_60
LBN,PAR,F_60
LBN,ROP,F_66
LBN,PRN,F_66
LBN,BEG,F_66
LBN,AME_B,F_60
LBN,MUN,F_60
LBN,YUG,F_66
LBN,JR5,F_66
LBN,JCP,F_66
LBN,PED,F_70
LBN,MAD,F_70
LBN,DGC,F_75
LBN,HTC,F_75
LBN,RDG,F_75
LBN,MYP,F_75
LBN,JNT,F_75
LBN,KPH,F_75
LBN,KUK,F_70
LBN,BLR,F_70
LBN,MSP,F_70
LBN,BTN,F_66
LBN,ERA,F_66
LBN,ESI,F_66
LBN,SRN,F_60
LBN,AME_R,F_60
LBN,PUN,F_60
LBN,IRM,F_55
LBN,KHA,F_55
LBN,LKP,F_55
LBN,ASM,F_50
LBN,NAM,F_50
LBN,GAB,F_50
LBN,OMC,F_40
LBN,MGB_R,F_40
LBN,MKL,F_40
LBN,NEM,F_40
LBN,MSB,F_30
LBN,DSN,F_18
LBN,CHP,F_18
LBN,VOM,F_12
LBN,LBN,F_12
LBN,JBS,F_60
LBN,SCR,F_60
LBN,GNH,F_55
LBN,MSH,F_55
LBN,RTC,F_55
LBN,CDP,F_50
LBN,NAR,F_50
LBN,SUB,F_40
LBN,MGB_G,F_40
JBS,NAG,F_50
JBS,UPL,F_50
JBS,STD,F_40
JBS,NGR,F_40
JBS,HSG,F_40
JBS,TAR,F_30
JBS,MET,F_18
JBS,SEC_E,F_12
JBS,PRG,F_12
JBS,PAR,F_12
JBS,ROP,F_18
JBS,PRN,F_18
JBS,BEG,F_30
JBS,AME_B,F_40
JBS,MUN,F_40
JBS,YUG,F_40
JBS,JR5,F_50
JBS,JCP,F_50
JBS,PED,F_50
JBS,MAD,F_55
JBS,DGC,F_55
JBS,HTC,F_55
JBS,RDG,F_60
JBS,MYP,F_60
JBS,JNT,F_60
JBS,KPH,F_55
JBS,KUK,F_55
JBS,BLR,F_50
JBS,MSP,F_50
JBS,BTN,F_50
JBS,ERA,F_50
JBS,ESI,F_40
JBS,SRN,F_40
JBS,AME_R,F_40
JBS,PUN,F_40
JBS,IRM,F_40
JBS,KHA,F_50
JBS,LKP,F_50
JBS,ASM,F_50
JBS,NAM,F_50
JBS,GAB,F_50
JBS,OMC,F_50
JBS,MGB_R,F_40
JBS,MKL,F_50
JBS,NEM,F_50
JBS,MSB,F_50
JBS,DSN,F_55
JBS,CHP,F_55
JBS,VOM,F_60
JBS,LBN,F_60
JBS,JBS,F_12
JBS,SCR,F_12
JBS,GNH,F_18
JBS,MSH,F_18
JBS,RTC,F_30
JBS,CDP,F_30
JBS,NAR,F_40
JBS,SUB,F_40
JBS,MGB_G,F_40
SCR,NAG,F_50
SCR,UPL,F_50
SCR,STD,F_50
SCR,NGR,F_40
SCR,HSG,F_40
SCR,TAR,F_40
SCR,MET,F_30
SCR,SEC_E,F_18
SCR,PRG,F_12
SCR,PAR,F_18
SCR,ROP,F_18
SCR,PRN,F_30
SCR,BEG,F_40
SCR,AME_B,F_40
SCR,MUN,F_40
SCR,YUG,F_50
SCR,JR5,F_50
SCR,JCP,F_50
SCR,PED,F_55
SCR,MAD,F_55
SCR,DGC,F_60
SCR,HTC,F_60
SCR,RDG,F_60
SCR,MYP,F_66
SCR,JNT,F_60
SCR,KPH,F_60
SCR,KUK,F_55
SCR,BLR,F_55
SCR,MSP,F_55
SCR,BTN,F_50
SCR,ERA,F_50
SCR,ESI,F_50
SCR,SRN,F_40
SCR,AME_R,F_40
SCR,PUN,F_40
SCR,IRM,F_50
SCR,KHA,F_50
SCR,LKP,F_55
SCR,ASM,F_55
SCR,NAM,F_55
SCR,GAB,F_55
SCR,OMC,F_60
SCR,MGB_R,F_40
SCR,MKL,F_40
SCR,NEM,F_50
SCR,MSB,F_50
SCR,DSN,F_50
SCR,CHP,F_55
SCR,VOM,F_55
SCR,LBN,F_60
SCR,JBS,F_12
SCR,SCR,F_12
SCR,GNH,F_12
SCR,MSH,F_18
SCR,RTC,F_18
SCR,CDP,F_30
SCR,NAR,F_30
SCR,SUB,F_40
SCR,MGB_G,F_40
GNH,NAG,F_55
GNH,UPL,F_50
GNH,STD,F_50
GNH,NGR,F_50
GNH,HSG,F_40
GNH,TAR,F_40
GNH,MET,F_30
GNH,SEC_E,F_30
GNH,PRG,F_18
GNH,PAR,F_18
GNH,ROP,F_30
GNH,PRN,F_30
GNH,BEG,F_40
GNH,AME_B,F_40
GNH,MUN,F_50
GNH,YUG,F_50
GNH,JR5,F_50
GNH,JCP,F_55
GNH,PED,F_55
GNH,MAD,F_55
GNH,DGC,F_60
GNH,HTC,F_60
GNH,RDG,F_66
GNH,MYP,F_66
GNH,JNT,F_66
GNH,KPH,F_60
GNH,KUK,F_60
GNH,BLR,F_55
GNH,MSP,F_55
GNH,BTN,F_55
GNH,ERA,F_55
GNH,ESI,F_50
GNH,SRN,F_50
GNH,AME_R,F_40
GNH,PUN,F_50
GNH,IRM,F_50
GNH,KHA,F_55
GNH,LKP,F_55
GNH,ASM,F_55
GNH,NAM,F_55
GNH,GAB,F_60
GNH,OMC,F_60
GNH,MGB_R,F_30
GNH,MKL,F_40
GNH,NEM,F_40
GNH,MSB,F_40
GNH,DSN,F_50
GNH,CHP,F_55
GNH,VOM,F_55
GNH,LBN,F_55
GNH,JBS,F_18
GNH,SCR,F_12
GNH,GNH,F_12
GNH,MSH,F_18
GNH,RTC,F_18
GNH,CDP,F_30
GNH,NAR,F_30
GNH,SUB,F_40
GNH,MGB_G,F_40
MSH,NAG,F_55
MSH,UPL,F_55
MSH,STD,F_50
MSH,NGR,F_50
MSH,HSG,F_50
MSH,TAR,F_40
MSH,MET,F_40
MSH,SEC_E,F_30
MSH,PRG,F_18
MSH,PAR,F_30
MSH,ROP,F_30
MSH,PRN,F_40
MSH,BEG,F_40
MSH,AME_B,F_50
MSH,MUN,F_50
MSH,YUG,F_50
MSH,JR5,F_55
MSH,JCP,F_55
MSH,PED,F_55
MSH,MAD,F_60
MSH,DGC,F_60
MSH,HTC,F_66
MSH,RDG,F_66
MSH,MYP,F_70
MSH,JNT,F_66
MSH,KPH,F_60
MSH,KUK,F_60
MSH,BLR,F_60
MSH,MSP,F_55
MSH,BTN,F_55
MSH,ERA,F_55
MSH,ESI,F_55
MSH,SRN,F_50
MSH,AME_R,F_50
MSH,PUN,F_50
MSH,IRM,F_55
MSH,KHA,F_55
MSH,LKP,F_55
MSH,ASM,F_60
MSH,NAM,F_60
MSH,GAB,F_60
MSH,OMC,F_60
MSH,MGB_R,F_30
MSH,MKL,F_30
MSH,NEM,F_40
MSH,MSB,F_40
MSH,DSN,F_50
MSH,CHP,F_50
MSH,VOM,F_50
MSH,LBN,F_55
MSH,JBS,F_18
MSH,SCR,F_18
MSH,GNH,F_18
MSH,MSH,F_12
MSH,RTC,F_12
MSH,CDP,F_18
MSH,NAR,F_18
MSH,SUB,F_30
MSH,MGB_G,F_30
RTC,NAG,F_60
RTC,UPL,F_55
RTC,STD,F_55
RTC,NGR,F_50
RTC,HSG,F_50
RTC,TAR,F_50
RTC,MET,F_40
RTC,SEC_E,F_40
RTC,PRG,F_30
RTC,PAR,F_30
RTC,ROP,F_40
RTC,PRN,F_40
RTC,BEG,F_50
RTC,AME_B,F_50
RTC,MUN,F_50
RTC,YUG,F_55
RTC,JR5,F_55
RTC,JCP,F_60
RTC,PED,F_60
RTC,MAD,F_60
RTC,DGC,F_66
RTC,HTC,F_66
RTC,RDG,F_66
RTC,MYP,F_70
RTC,JNT,F_66
RTC,KPH,F_66
RTC,KUK,F_60
RTC,BLR,F_60
RTC,MSP,F_60
RTC,BTN,F_55
RTC,ERA,F_55
RTC,ESI,F_55
RTC,SRN,F_50
RTC,AME_R,F_50
RTC,PUN,F_55
RTC,IRM,F_55
RTC,KHA,F_55
RTC,LKP,F_60
RTC,ASM,F_60
RTC,NAM,F_60
RTC,GAB,F_60
RTC,OMC,F_66
RTC,MGB_R,F_18
RTC,MKL,F_30
RTC,NEM,F_30
RTC,MSB,F_40
RTC,DSN,F_40
RTC,CHP,F_50
RTC,VOM,F_50
RTC,LBN,F_55
RTC,JBS,F_30
RTC,SCR,F_18
RTC,GNH,F_18
RTC,MSH,F_12
RTC,RTC,F_12
RTC,CDP,F_18
RTC,NAR,F_12
RTC,SUB,F_18
RTC,MGB_G,F_18
CDP,NAG,F_60
CDP,UPL,F_55
CDP,STD,F_55
CDP,NGR,F_55
CDP,HSG,F_50
CDP,TAR,F_50
CDP,MET,F_40
CDP,SEC_E,F_40
CDP,PRG,F_30
CDP,PAR,F_40
CDP,ROP,F_40
CDP,PRN,F_40
CDP,BEG,F_50
CDP,AME_B,F_50
CDP,MUN,F_55
CDP,YUG,F_55
CDP,JR5,F_60
CDP,JCP,F_60
CDP,PED,F_60
CDP,MAD,F_60
CDP,DGC,F_66
CDP,HTC,F_66
CDP,RDG,F_70
CDP,MYP,F_70
CDP,JNT,F_66
CDP,KPH,F_66
CDP,KUK,F_66
CDP,BLR,F_60
CDP,MSP,F_60
CDP,BTN,F_60
CDP,ERA,F_60
CDP,ESI,F_55
CDP,SRN,F_55
CDP,AME_R,F_50
CDP,PUN,F_50
CDP,IRM,F_55
CDP,KHA,F_55
CDP,LKP,F_60
CDP,ASM,F_60
CDP,NAM,F_60
CDP,GAB,F_60
CDP,OMC,F_18
CDP,MGB_R,F_18
CDP,MKL,F_18
CDP,NEM,F_30
CDP,MSB,F_30
CDP,DSN,F_40
CDP,CHP,F_40
CDP,VOM,F_50
CDP,LBN,F_50
CDP,JBS,F_30
CDP,SCR,F_30
CDP,GNH,F_30
CDP,MSH,F_18
CDP,RTC,F_18
CDP,CDP,F_12
CDP,NAR,F_12
CDP,SUB,F_18
CDP,MGB_G,F_18
NAR,NAG,F_60
NAR,UPL,F_60
NAR,STD,F_55
NAR,NGR,F_55
NAR,HSG,F_55
NAR,TAR,F_50
NAR,MET,F_50
NAR,SEC_E,F_40
NAR,PRG,F_40
NAR,PAR,F_40
NAR,ROP,F_40
NAR,PRN,F_50
NAR,BEG,F_50
NAR,AME_B,F_50
NAR,MUN,F_50
NAR,YUG,F_55
NAR,JR5,F_55
NAR,JCP,F_60
NAR,PED,F_60
NAR,MAD,F_60
NAR,DGC,F_66
NAR,HTC,F_66
NAR,RDG,F_66
NAR,MYP,F_70
NAR,JNT,F_66
NAR,KPH,F_66
NAR,KUK,F_60
NAR,BLR,F_60
NAR,MSP,F_60
NAR,BTN,F_60
NAR,ERA,F_55
NAR,ESI,F_50
NAR,SRN,F_50
NAR,AME_R,F_50
NAR,PUN,F_50
NAR,IRM,F_40
NAR,KHA,F_40
NAR,LKP,F_60
NAR,ASM,F_30
NAR,NAM,F_30
NAR,GAB,F_18
NAR,OMC,F_18
NAR,MGB_R,F_18
NAR,MKL,F_18
NAR,NEM,F_30
NAR,MSB,F_30
NAR,DSN,F_40
NAR,CHP,F_40
NAR,VOM,F_40
NAR,LBN,F_50
NAR,JBS,F_40
NAR,SCR,F_30
NAR,GNH,F_30
NAR,MSH,F_18
NAR,RTC,F_12
NAR,CDP,F_12
NAR,NAR,F_12
NAR,SUB,F_12
NAR,MGB_G,F_18
SUB,NAG,F_66
SUB,UPL,F_60
SUB,STD,F_60
SUB,NGR,F_60
SUB,HSG,F_60
SUB,TAR,F_55
SUB,MET,F_50
SUB,SEC_E,F_50
SUB,PRG,F_40
SUB,PAR,F_50
SUB,ROP,F_50
SUB,PRN,F_50
SUB,BEG,F_55
SUB,AME_B,F_50
SUB,MUN,F_50
SUB,YUG,F_60
SUB,JR5,F_60
SUB,JCP,F_66
SUB,PED,F_66
SUB,MAD,F_66
SUB,DGC,F_70
SUB,HTC,F_70
SUB,RDG,F_70
SUB,MYP,F_75
SUB,JNT,F_70
SUB,KPH,F_70
SUB,KUK,F_66
SUB,BLR,F_66
SUB,MSP,F_66
SUB,BTN,F_66
SUB,ERA,F_66
SUB,ESI,F_60
SUB,SRN,F_55
SUB,AME_R,F_50
SUB,PUN,F_55
SUB,IRM,F_50
SUB,KHA,F_50
SUB,LKP,F_66
SUB,ASM,F_50
SUB,NAM,F_50
SUB,GAB,F_30
SUB,OMC,F_30
SUB,MGB_R,F_12
SUB,MKL,F_12
SUB,NEM,F_18
SUB,MSB,F_18
SUB,DSN,F_30
SUB,CHP,F_40
SUB,VOM,F_40
SUB,LBN,F_40
SUB,JBS,F_40
SUB,SCR,F_40
SUB,GNH,F_40
SUB,MSH,F_30
SUB,RTC,F_18
SUB,CDP,F_18
SUB,NAR,F_12
SUB,SUB,F_12
SUB,MGB_G,F_12
MGB_G,NAG,F_66
MGB_G,UPL,F_60
MGB_G,STD,F_60
MGB_G,NGR,F_60
MGB_G,HSG,F_60
MGB_G,TAR,F_55
MGB_G,MET,F_50
MGB_G,SEC_E,F_50
MGB_G,PRG,F_40
MGB_G,PAR,F_50
MGB_G,ROP,F_50
MGB_G,PRN,F_50
MGB_G,BEG,F_55
MGB_G,AME_B,F_40
MGB_G,MUN,F_50
MGB_G,YUG,F_60
MGB_G,JR5,F_60
MGB_G,JCP,F_66
MGB_G,PED,F_66
MGB_G,MAD,F_66
MGB_G,DGC,F_70
MGB_G,HTC,F_70
MGB_G,RDG,F_70
MGB_G,MYP,F_66
MGB_G,JNT,F_70
MGB_G,KPH,F_70
MGB_G,KUK,F_66
